,raw_idx,tweet_id,tweet_text,verifiable,verifiable_numeric,false_info,false_info_numeric,interest_to_public,interest_to_public_numeric,general_harm,general_harm_numeric,attention_to_fact_check,attention_to_fact_check_numeric,weighted_score
436,88,1370727656287789056,"Just out: Randomized COVID-19 vaccination rollout @SSRN https://t.co/QaI7VXJp6m @goodmanmetrics and I describe a strategy which can be rapidly embedded, would generate direct real-world evidence &amp; otherwise unobtainable knowledge on safety &amp; perhaps efficacy of COVID-19 vaccines",1,0.2546736146018592,1,0.37370705621359623,1,0.8626113829846621,1,0.28726286575596505,1,0.7620217719576792,2.540276691513762
363,255,1368291711265337088,"Yankee Stadium in the Bronx and the New York State Fair grounds in Syracuse are other sites giving out vaccines around the clock, also using the Johnson &amp; Johnson vaccine overnight. https://t.co/2h3hzr68rB",1,0.9762854703189244,1,0.12374557142072562,1,0.8928044325247637,1,0.12004241530850857,1,0.4271479608941169,2.540025850467039
348,120,1368192177990496256,"Thank you for your patience. Currently, there is no waiting list for COVID-19 vaccines. Please do not call your health care provider or @HKPRDHU to be added to the list. As soon as there is enough vaccine to provide to people, we will share details on where and how to get one. https://t.co/mb6CcuQNi3",1,0.2592219224801138,1,0.3432272667031202,1,0.9587440517407654,1,0.014855827195226379,1,0.9607108230429032,2.536759891162129
322,197,1370444716173578240,"Though they're technically ineligible by state standards, some students scheduled and received COVID-19 vaccines Friday morning. https://t.co/Nnk3QJHyup",1,0.6679095428210331,1,0.20062738474917574,1,0.6503695560572521,1,0.17845705090620512,1,0.8323391862174692,2.5297027207511356
291,192,1370074552039002112,"Vaccines at CVS pharmacies in California will be available to individuals meeting state eligibility, including K-12 teachers, staff and childcare workers. https://t.co/quOiyTZeg9",1,0.6685742557602974,1,0.14877400599277402,1,0.6788066350520768,1,0.06669130356054298,1,0.9634937110284008,2.526339911394092
241,177,1370159407368007680,We're pleased to see the Australian Government @healthgovau have specifically listed #MND as a priority underlying medical condition for Phase 1b of the #COVID19 vaccine rollout ⤵️ More info: https://t.co/bQ2MW6CJ6P https://t.co/i6wKRAB5au,1,0.7436523726585222,1,0.053280843826176594,1,0.7340031839695785,1,0.01955527977350957,1,0.9732675171413588,2.523759197369146
256,23,1368262836229660672,"📣 One last reminder to sign up for our Telephone Town Hall on COVID-19 Vaccines. It is so important to feel informed and empowered when it comes to our health, especially now—so I hope you will ask any questions you may have about the vaccines. RSVP: https://t.co/eVZ5WZxKlG https://t.co/z4jF1R1UJd",1,0.5137560016815196,1,0.040320690472290366,1,0.9211406074073036,1,0.06791337401809638,1,0.9793236918717438,2.5224543654509537
327,448,1368859363570487296,"Verily verily, Jesus has finished his evaluations of the vaccines and revealed his favourites unto the Catholic bishops. Pfizer, Moderna and AstraZeneca are kosher … but J&amp;J is haram. Given the choice, Catholics must contract Covid rather than take J&amp;J. https://t.co/2o6r7CXkrC",1,0.8266150920723045,1,0.13636350704751998,1,0.794883372871412,1,0.2556285489899892,1,0.5064680889747877,2.5199586099560136
414,287,1274387495074041856,"STRIP CLUB OUTBREAK: A COVID-19 outbreak has been confirmed at Cruisin’ Chubbys Gentlemen's Club in Wisconsin Dells, health officials report. https://t.co/AT5mIFH2bL",1,0.959099405187228,1,0.15482987883307242,1,0.4514762914132542,1,0.19049491936060892,1,0.7612664703318942,2.5171669651260578
297,359,1368755053486571520,A new block of vaccines is available tomorrow for York Region residents 80 and over. Registration begins at 8:30 a.m. Mar. 8. https://t.co/j20yVds4UW,1,0.7862381656069126,1,0.11766245574139178,1,0.6262907387166488,1,0.10928935622527303,1,0.8729980888510156,2.512478805141242
280,136,1369710137959723008,Get the facts about the safety of COVID-19 vaccines. Here are key facts to help put you and your loved ones at ease. Schedule a vaccine appointment when it is your turn: https://t.co/MgND4Zamw1 or call 2-1-1. https://t.co/SQ7WG1qrrG,1,0.5958257760593265,1,0.07374479484067198,1,0.7987303771585683,1,0.08497966593261275,1,0.9565622957549722,2.509842909746152
320,95,1369308326308241408,"ICYMI: Community partners and motivated individuals all over Indy have take the pledge to be ambassadors for accurate, up-to-date vaccine information. https://t.co/OTTXfBzV9h",1,0.5680711875993099,1,0.19014111128282707,1,0.8810072993573661,1,0.16188038370006108,1,0.7080880772077569,2.509188059147321
336,418,1361697981087457280,"Covid does not respect borders. We cannot allow it to spread unchecked and mutate. Biden must help the world quickly manufacture vaccines. If we don't act, a dose may not reach everyone around the world until 2024. https://t.co/0SVmh9Lb6y",1,0.5691509235659266,1,0.31994735183497414,1,0.6324149133455859,1,0.16037660506375606,1,0.82303514026454,2.504924934074783
260,271,1370142489764528128,"Pfizer and BioNTech will exceed their original global target for COVID-19 vaccines by as much as 20% this year, Pfizer Chief Executive Albert Bourla told @Reuters https://t.co/HJoIm8X8V0 https://t.co/Jy0RZok8Sk",1,0.8425407811503143,1,0.05889309445177138,1,0.6134211469157178,1,0.03549211053117862,1,0.9500334381506904,2.5003805711996723
316,412,1235685422598062080,let's get an F in the chat for grandpa,1,0.5874710710680721,1,0.516940146638248,1,0.5586617057623678,1,0.31857120448876497,1,0.5186713920246094,2.5003155199820624
394,367,1369321793383771904,"All three of these vaccines do exactly what we need them to do – prevent serious illness, hospitalization and death. In fact, all three were 100% effective in preventing COVID-related deaths. Vaccine efficacy ratings can be misleading https://t.co/xKE9uINA1Z via @enquirer",1,0.9316941624932304,1,0.41429377754711694,1,0.8432883156851116,1,0.09357372495812921,1,0.21708661693521525,2.4999365976188033
333,347,1237015945186398208,BREAKING: Pres. Duterte declares #WalangPasok in ALL LEVELS in Metro Manila until March 14 due to #COVID19. |via CNN Philippines https://t.co/DhLBgyBvZI,1,0.8478119823726622,1,0.26844486514415966,1,0.5390244365488476,1,0.15556301869398037,1,0.6844675379495336,2.4953118407091837
279,335,1370331228067495936,"Read all about the trade interdependencies in the goods needed to produce, distribute and administer vaccines 👇 https://t.co/l5LPdhuwDy @SorescuSilvia @OECDtrade @AndrenelliA https://t.co/gRsHOQUKx8",1,0.6327226305500012,1,0.05524041688984205,1,0.7771588006099257,1,0.08017515543834641,1,0.9495697273821746,2.4948667308702897
456,110,1369329640905523200,"Eighty-six Catholic women issued a letter March 8 opposing what they called “abortion-tainted” COVID-19 vaccines, and arguing Church statements approving their use rely on “an incomplete assessment of the science of vaccination and immunology. https://t.co/oVRrM85bHS",1,0.4525808226172422,1,0.1098981193735773,1,0.8453602898841914,1,0.3885021969559299,1,0.696326731707024,2.492668160537965
284,451,1368954765292564480,"THE CONVERSATION: Between Us, About Us is a campaign to provide Black communities with information about COVID-19 vaccines, developed by @KFF and @BCAgainstCOVID. The first video features @wkamaubell. Learn more at https://t.co/9aynuH7osW. https://t.co/ra5qepcgCB",1,0.574391530857639,1,0.01661374371763602,1,0.8233326325999542,1,0.13341100820753837,1,0.9406010961908584,2.488350011573626
252,429,1364434414424387584,"Happy to share another knowledge product of the HTA Council and the HTA Unit! Through a series of FGDs, we documented the understanding, preferences/reservations, and aspirations of key stakeholders toward COVID-19 vaccines 💉 Read more here: https://t.co/3mljhaegk1 #HTA4UHC https://t.co/bJlZeo3680",1,0.5469928909718935,1,0.025777733464551145,1,0.93283052676698,1,0.028313260981034594,1,0.9530703092544468,2.486984721438906
399,424,1369316646343573504,🔴 LIVE UPDATES: Coronavirus NI - Fourth wave of Covid-19 deaths and infections inevitable says Prof Chris Whitty - Boris Johnson tells Taoiseach Micheal Martin he won't be sharing Covid-19 vaccines until everyone in United Kingdom is offered jab first. https://t.co/I1RQkxpFaZ,1,0.9815342249197564,1,0.352172779569802,1,0.7801734615971291,1,0.3148468164638759,1,0.05770696295395661,2.48643424550452
334,482,1367554706470445056,TAIT: Kenney doesn't give a damn about disabled Albertans | Edmonton Sun “His leadership on COVID-19 and rollout of the vaccines has collectively been perhaps the worst train wreck Alberta has had.” #ableg #abpoli #DisabilityTwitter https://t.co/pCLQLGSKrw,1,0.6638737842810852,1,0.12136023284472697,1,0.5745947002105896,1,0.32381457382101053,1,0.8027541508600784,2.4863974420174904
265,242,1370213918757519104,"Important to remember that you’re not immune until 2 weeks after receiving the second dose of the vaccine, and none of the currently available COVID vaccines prevent STDs, or infections. Wear your PPE: 2 masks, 1 condom. https://t.co/ilJKA0jCbp",1,0.911024511459016,1,0.04044762658513479,1,0.9167679340515226,1,0.04024793368501878,1,0.567389392794873,2.475877398575565
285,366,1365621458316230656,"South Korea said 18,489 people received their first doses of AstraZeneca PLC's vaccine by midnight on Friday as it launched an ambitious COVID-19 inoculation campaign, and will begin using Pfizer/BioNTech vaccines on Saturday.​ https://t.co/lNfdxyqTJG",1,0.9929730106596206,1,0.11545507985463677,1,0.6393748743207291,1,0.021864071535610208,1,0.7021855827648943,2.471852619135491
278,94,1368947798138359808,"3,500 Arlington ISD teachers, administrators, staff and substitute teachers will get one-dose Johnson &amp; Johnson vaccines. Many arriving by bus. https://t.co/Bb1Pvtlaz5 🎥: @NBC5PhotogKevin https://t.co/uJJS07ugNf",1,0.7936816392228535,1,0.0612784962970212,1,0.6814206457758913,1,0.04336088257556259,1,0.8916272089487545,2.4713688728200833
382,371,1370004867142549504,The US and other countries that produce covid vaccines just blocked the proposal at WTO to waive property rights. I am not imputing it as a motivation but note that eradicating the pandemic is not the market interest of vaccine producers.,1,0.9227100177056404,1,0.3334722205198448,1,0.8750766767983154,1,0.1869713830059545,1,0.15013415283626652,2.468364450866022
326,230,1369277119860183040,More positive lab studies on COVID-19 vaccines and variants. https://t.co/GM4JQ42dq9,1,0.792115866498529,1,0.19480853910247375,1,0.6628104417430024,1,0.12658048833692148,1,0.6862776440678827,2.4625929797488095
431,69,1369406645269303296,"Long list of providers in Monterey County that is receiving vaccines for Covid-19—if you are eligible, check them out. In addition, multiple CVS and Rite-Aid locations, plus all Safeway pharmacies in Monterey County. https://t.co/ZuH8rqpFGs",1,0.8408746333305256,1,0.18182495611687677,1,0.4932580568110716,1,0.13916613989487303,1,0.8035703879156155,2.4586941740689623
434,243,1274454496874283008,Uruguay has had a series of public health successes. And it fits the pattern: places that are guided by and fully support public health have less Covid death and less economic disruption. https://t.co/3c7iDkR1eL,1,0.48647111848555613,1,0.06746143920646441,1,0.8915934834378412,1,0.26077801113770993,1,0.746390130124735,2.4526941823923067
404,195,1366570375568527104,The user researchers at @USDResponse have been generating incredible insights about how ordinary folks navigate information about COVID-19 and vaccines. A must-read for comms folks. Mega props to @stephtngu for another 🤯 analysis. https://t.co/ApMw73Cwem,1,0.2309383345352427,1,0.08065590720548999,1,0.8526194418931669,1,0.38851513541051763,1,0.8993558582750287,2.452084677319446
354,430,1369384693922201600,"“Our priority will go to states that are willing and are ready and have even made requests to make the vaccines. Even the Bible says, ‘Ask and it shall be given.' We will give to those states that have requested for it.” - @DrAOMamora https://t.co/aGzAUpVb0e",1,0.07340060977406238,1,0.1155357586714133,1,0.9730274397361796,1,0.3530475310287662,1,0.9307968602082444,2.445808199418666
261,434,1368937958116622336,"Vaccine guidelines and requirements can vary by state and county. To help make it easier, @MilitaryRx put together links to each state’s health department vaccine resources. Click here to find your state. https://t.co/oAPwJx6YUD #COVID19 #COVIDVaccine https://t.co/djyE5fdHGM",1,0.5462860532334735,1,0.031967277975237574,1,0.9403123163551208,1,0.0088401990011584,1,0.918384434907159,2.4457902814721493
435,10,1369664957877522432,Find out how two individuals who overcame COVID-19 are combatting misconceptions around the disease and increasing awareness of vaccines through @MUExtension’s Rural Vaccination Action. Group. https://t.co/lHlxX7w4tP #ExtendMU #LiveHealthyMO,1,0.46238931841936837,1,0.26674059517213766,1,0.7199121938874662,1,0.08135285431508443,1,0.9100272411546058,2.440422202948662
416,61,1242419733854588928,"I have never hidden my hatred and utter disgust for the Nigerian ruling class. I'll not start with the fake sympathy now, there's nobody that deserves what is coming for them more than them. I hope corona virus does a thorough job. 😑",1,0.4640966773856601,1,0.5726692928255233,1,0.6059415597447301,1,0.535456212793272,1,0.2558539272038647,2.4340176699530502
441,389,1369251619544723456,MK Stalin and Thol Thirumavalavan receive COVID-19 vaccines in Chennai https://t.co/6SB7z7iU13,1,0.4368750904227974,1,0.20692136252706372,1,0.7434140988713774,1,0.17156625311976714,1,0.8689238094644133,2.427700614405419
