,tweet_id,tweet_text,verifiable,false_info,interest_to_public,general_harm,attention_to_fact_check,verifiable_numeric,false_info_numeric,interest_to_public_numeric,general_harm_numeric,attention_to_fact_check_numeric
1610,1370014247904669696,"“Pharmacy is an essential piece in the intricate puzzle of Canada’s health-care system... I look forward to playing a role in providing COVID-19 vaccines.” – Michelle Liang reflects on giving 1,000+ flu shots &amp; looks ahead to COVID-19 vaccination #PAM2021 https://t.co/12wuAsvguM https://t.co/mvPWGKjiWb",1,0,1,0,1,0.32,0.25,0.17,0.11,0.74
1611,1369993036793409536,"Top Cambodian leaders including President of National Assembly, Heng Samrin; President of Senate, Say Chhum; Deputy PM of National Assembly, Samdech Heng Samrin and Deputy PM of Foreign Affairs, Prak Sokhonn received first shot of #CoviShield COVID-19 vaccines. #VaccineMaitri https://t.co/3GSn6ZwQJ4",1,0,1,0,1,0.45,0.86,0.04,0.1,0.3
1612,1369970104381935616,"Children living with war have fast become the silent victims of #COVID. Besides being amongst the hardest hit, they are also the least likely to benefit from vaccines in the coming years. Read this 👇and sign the petition for equal access to a #vaccine. https://t.co/PXoi4X0gW5",1,0,1,0,1,0.58,0.34,0.38,0.82,0.1
1613,1369966219764326400,We have teamed up with @EastKentMencap to run a pop-up covid vaccination clinic for people with a learning disability. The clinic will allow extra time for each patient and any other support needed to support rolling-out the vaccine 💙💉 #CovidVaccine #TeamKCHFT https://t.co/egTzP00Yhf,1,0,1,0,1,0.61,0.08,0.41,0.67,0.07
1614,1369934818625130496,Letters inviting people aged 56 to 59 to have their #CovidVaccine are now going out. The vaccines are safe and effective. If you're eligible but haven't been vaccinated yet go online at https://t.co/YNGx6tL0fU or call 119 to get booked in. #Covid19 #COVID #coronavirus https://t.co/LuzZYiLyUw,1,0,1,0,1,0.5,0.76,0.56,0.72,0.94
1615,1369796970773155840,"On March 4, the Lt. Governor, @DeidreHenderson, announced that Striving Towards Equity: Utah's COVID-19 Vaccine Distribution Roadmap aims to distribute COVID-19 vaccines in a fair and equitable manner. Learn more about this effort at https://t.co/FdKByMSBS4. https://t.co/W06CbHy3n5",1,0,1,0,1,0.58,0.68,0.1,0.47,0.33
1616,1369761231033298688,BREAKING NEWS: Phase 1C will be eligible for vaccines starting March 15 https://t.co/RNBo6IBMHq,1,0,1,0,1,0.85,0.92,0.94,0.07,0.41
1617,1369739086064455680,"Where you live in the world largely determines whether or not you will have the chance to receive the COVID‑19 vaccine, and millions of people today are standing at the back of the line. At Mercy Corps, we believe that vaccines should be available to everyone, everywhere.",1,0,1,0,1,0.86,0.41,0.26,0.24,0.57
1618,1369709713462591488,Walmart is offering COVID-19 vaccines for eligible residents at two locations in East Baton Rouge Parish! Insurance is not required and the vaccines will be administered at no cost to our residents. Appointments are REQUIRED. Make yours today at https://t.co/AAMISE64he https://t.co/0ylxFcyGIK,1,0,1,0,1,0.03,0.49,0.17,0.42,0.69
1619,1369682136324771840,"Today, I joined my husband @adegboyegaoyetola to receive our first jab of the Oxford-AstraZeneca COVID-19 vaccines received from the Federal Government. A number of frontline workers also got their jabs today. I salute the courage and relentless efforts of our frontline workers https://t.co/zWDawNic5w",1,0,1,0,1,0.78,0.71,0.58,0.36,0.24
1620,1369620340180189184,"Today, Ontario will reveal an initial list of 380 pharmacies getting AstraZeneca COVID-19 vaccines, setting the stage for a flurry of bookings with shots to begin this week in the Toronto, Windsor and Kingston areas for adults aged 60 to 64. https://t.co/zcMx5fmU92",1,0,1,0,1,0.72,0.24,0.97,0.43,0.09
1621,1369583424055443456,"Update: According to the @MinofHealthUG , the COVID-19 vaccines have been distributed to over 40 districts and by close of business today, the number of districts that have received the vaccines will be 55. #NTVNews 📸: @bamulanzeki https://t.co/6SGANa7wLS",1,0,1,0,1,0.96,0.34,0.88,0.71,0.05
1622,1369582354272903168,"The Provincial Incident Management Team and Negros Occidental COVID-19 Vaccination Task Force receive the 1,600 doses of Sinovac vaccines for storage at the Provincial Health Office cold room today, March 10. 📷 Provincial Capitol PIO | via Glazyl Masculino https://t.co/8ECFqG6JUH",1,0,1,0,1,0.48,0.35,0.05,0.51,0.89
1623,1369565376477073408,"Ogun State Governor Dapo Abiodun, his Deputy, Engr Noimot Salako-Oyedele, and other members of the Ogun State Executive Council have received the AstraZeneca COVID-19 vaccines.",1,0,1,0,1,0.32,0.35,0.47,0.23,0.44
1624,1369528447970770688,#Mexico | Foreign Relations Secretary Marcelo Ebrard announced that the country would purchase up to 22 million doses of the Chinese COVID-19 vaccines from Sinovac and Sinopharm. https://t.co/ZLkEWFSBaH,1,0,1,0,1,0.44,0.18,0.8,0.49,0.9
1625,1369415285778825216,The TRIPS waiver is about fair access to COVID-19 treatments and vaccines for all. We can help accelerate the end of the pandemic. https://t.co/5thhWXZEsn,1,0,1,0,1,0.45,0.01,0.82,0.31,0.64
1626,1369348790789013504,The Ondo State govt. has received doses of the Oxford-AstraZeneca COVID-19 vaccines from the FG. The vaccine was delivered this evening through Akure Airport and received by officials of the Ondo state Primary Health Care Development Agency on behalf of the state government.,1,0,1,0,1,0.31,0.59,0.28,0.89,0.6
1627,1369343571178950656,Governor Andrew Cuomo announced that New York is expanding its vaccine eligibility to include individuals age 60 and above starting at 8 a.m. Wednesday. It was previously for ages 65+. https://t.co/1fGEV0kuzx #covid19vaccine #vaccine #covidvaccine #news #abc7ny #covid19news https://t.co/ohfUTeTZGH,1,0,1,0,1,0.2,0.62,0.71,0.32,0.34
1628,1369115205154783232,"The #CityofTO vaccination clinics at the Metro Toronto Convention Centre, the Scarborough Town Centre and the Toronto Congress Centre will be opening on March 17 to vaccinate people 80 years of age and older. More about #COVID19 vaccines in Toronto: https://t.co/VufjfIUBs7 https://t.co/9iNLZ7hKEt",1,0,1,0,1,0.95,0.86,0.4,0.92,0.94
1629,1369108887085846528,I went to my GP today. We discussed Covid Vaccines. This practice has 1700 patients over 70 and 500 with chronic conditions. They will be getting 50 doses of Vaccine a week starting in April. The Govt says we will all be inoculated by October. They just didn't say which year.,1,0,1,0,1,0.32,0.35,0.18,0.74,0.85
1630,1369054003854778368,"Right here on campus, @DrakeCPHS students have helped distribute more than 4,000 #COVID19 vaccines this year to eligible Polk County residents. https://t.co/Ccwlb1fdx7",1,0,1,0,1,0.31,0.76,0.95,0.11,0.77
1631,1368941253908389888,"Update on the coronavirus and vaccine rollout | As of 1pm on 8 March, the WC has: Active Covid-19: 3172 Confirmed Covid-19: 276 528 Recoveries: 262 106 A total of 17 568 vaccines had been administered by 5pm on 5 March. Statement: https://t.co/npuQMfcfSc https://t.co/d9HTQQH6qh",1,0,1,0,1,0.7,0.06,0.63,1.0,0.42
1632,1368765932915527680,"@funder 1) Hired an honest and intelligent press secretary 2) Compassionately acknowledged the 500,000+ souls lost to COVID-19 3) Ramped up the production and distribution of COVID-19 vaccines 4) Entered the US back into the Paris Climate Accord 5) Complete transparency in the WH!",1,0,1,0,1,0.95,0.82,0.05,0.4,0.54
1633,1368382807785971712,"China has built up tech advantages in two vaccine technological roadmaps, including recombinant subunit vaccines and adenovirus vector vaccines: Chen Wei, a member of CPPCC whose team developed China's first one-dose COVID-19 vaccine #TwoSessions2021 https://t.co/rzek6mWF3g",1,0,1,0,1,0.82,0.46,0.14,0.83,0.86
1634,1368320224278220800,Thinking about how we have 4 vaccines that are all 100% effective at preventing hospitalization and death caused by the novel coronavirus (Covid-19),1,0,1,0,1,0.88,0.19,0.01,0.38,0.42
1635,1368271429456830464,San Francisco's de Young Museum is reopening in March with a stunning Pablo Picasso painting exhibition as the COVID-19 pandemic relents and officials distribute vaccines. https://t.co/trfq42gY5I https://t.co/QJhxpdTxX8,1,0,1,0,1,0.86,0.11,0.64,0.15,0.03
1636,1368264430132297728,"Walked the streets of Atwells, Putnam, and other neighborhoods that have been hit hard with Covid-19. Spread the word with friends and family that there are opportunities for free Vaccines on March 13. All info is on the flyer. @msanchezpvd @reclaimri https://t.co/nPtWoFFLSO",1,0,1,0,1,0.68,0.6,0.03,0.29,0.4
1637,1368204015503351808,"“The efficacy levels of the Covid-19 vaccines are specific to the clinical trials that produced them, and those trials were not conducted in the same ways.” https://t.co/VLhdEhcBeX",1,0,1,0,1,0.29,0.62,0.54,0.54,0.02
1638,1368193433475702784,Scientists are holding COVID-19 vaccines to the same high standards as any other vaccine to ensure they are safe. Vaccines have undergone intensive safety monitoring and will continue to be researched. https://t.co/0uCWyWNQr6,1,0,1,0,1,0.79,0.59,0.18,0.78,0.42
1639,1366767057363173120,"Vaccines are available in New York for those with cancer, pulmonary disease and heart disease—and obesity, defined as a BMI of 30 or higher. But one of these things is not like the other. @v_solesmith's op-ed on the complexities of including BMI: https://t.co/ZmJLIppglC",1,0,1,0,1,0.85,0.52,0.06,0.96,0.34
1640,1366125635060576256,"last day but Black History NEVER stops happening, I'd like to give a Big shout out to Dr. Ala Stanford who teamed up with her colleague's and founded the Black Doctors COVID-19 Consortium in efforts to bring testing and vaccines to the Black and Brown people of Philadelphia 👏🏽 https://t.co/Kw3yxRr33Y",1,0,1,0,1,0.76,0.9,0.51,0.01,0.15
1641,1366093472248176640,"The US media isn’t reporting on Pfizer’s and Moderna’s Covid vaccine deaths, which are mRNA vaccines. Danger of mRNA vaccines to elderly under spotlight after 16 deaths in Switzerland - Global Times https://t.co/mYZa1oAgpW",1,1,1,1,0,0.33,0.64,0.08,0.41,0.51
1642,1365368313958825984,"Yesterday @cdrhealth and Coastal Cloud began support at six additional Florida COVID-19 Vaccine Sites to reach communities with challenges to access. To date 305,000 vaccines have been administered in the system #Care4COVID #COVID19Vaccine #vaccinecloud https://t.co/hJPLgH60RK https://t.co/a7n8NsULdc",1,0,1,0,1,0.33,0.75,0.98,0.22,0.88
1643,1364629026715885568,Help CANVAS Network monitor the safety of COVID-19 vaccines. Both vaccinated and unvaccinated Canadians are invited to enrol in this national study. Visit https://t.co/ehjbEq5he1 for more information.,1,0,1,0,1,0.26,0.97,0.12,0.19,0.47
1644,1370588619321212928,"J&amp;J vaccines can be stored at ""normal"" refrigeration temperatures. Vets are approved to administer COVID-19 vaccines. The door is now open to horse hospitals. https://t.co/fI3Dcai4fe",1,0,1,0,1,0.0,0.09,0.14,0.44,0.02
1645,1370587937398792192,"Navy pharmacists Lt. Courtney Corcoran, in the foreground, and Lt. Cmdr. Ebenezer Aniagyei , prepare COVID-19 vaccines at the state-run, federally-supported Community Vaccination Center in Paterson, N.J. https://t.co/zsguWh8DrK https://t.co/5S4Thy6EyD",1,0,1,0,1,0.61,0.19,0.7,0.9,0.39
1646,1370504595412238336,"Ad26.COV2.S, developed by Janssen (J&amp;J) became the 4th vaccine listed by @WHO for emergency use in all countries and for COVAX roll-out Pfizer/BioNTech, Astrazeneca-SK Bio and Serum Institute of India vaccines are also listed for emergency use https://t.co/4z3RvCTD4s",1,0,1,0,1,0.08,0.14,0.73,0.02,0.52
1647,1370441965351895040,Vaccines are only made available to the public after meeting strict safety and effectiveness criteria. The #CovidVaccine has followed the same rigorous clinical trials and safety tests as every other vaccine approved for use in the UK. Read more: https://t.co/XZgnCkYjWn https://t.co/LvnpeqyGvT,1,0,1,0,1,0.12,0.8,0.69,0.95,0.78
1648,1370426879497359104,"In just five weeks since beginning patient vaccinations against COVID-19, @PennMedicine has administered more than 62,000 doses to patients and the public, all while navigating logistical challenges and vaccine hesitancy. https://t.co/4utYMRm74s",1,0,1,0,1,0.33,0.84,0.1,0.92,0.28
1649,1370380425470828288,".@nytimes graph last wk representing vaccine rollout and vaccinations in Black communities, which bear brunt of Covid, yet receive disproportionately smaller share of vaccines. Maryland last in difference between Black share of pop. and percent vaccinated. https://t.co/t1fUm1MNUm https://t.co/lwFhKg3wbo",1,0,1,0,1,0.6,0.95,0.06,0.98,0.34
1650,1370367653286666240,"This says 1) 1957-58 and 1968-69 death totals are exaggerated, 2) we had vaccines, 3) C19 is thus far worse in the US, so 4) it makes sense that we locked down. Makes no attempt beyond some passing bromides to connect lockdowns to virus control. https://t.co/x8omKyIBav",1,0,1,0,1,0.25,0.73,0.77,0.97,0.43
1651,1370161295916376064,"On the 1 year anniversary of #COVID19 being declared a pandemic, our analysis shows the inequity of vaccine access. &gt;5% of COVAX vaccines—the program that provides vaccine access to low-income countries—is going to those most at risk of humanitarian crisis.https://t.co/uh0l3Kr1Gb",1,0,1,0,1,0.27,0.59,0.17,0.57,0.93
1652,1370007258290003968,"Seven European countries: Denmark, Norway, Austria, Estonia, Latvia, Lithuania and Luxembourg, have suspended the use of AstraZeneca vaccines from a 1M doses batch sent to 17 European countries over concerns relating to blood clots. https://t.co/TffQ5SyHaB",1,0,1,1,1,0.59,0.6,0.86,0.15,0.6
1653,1369999774414483456,1 year ago the @WHO declared a global pandemic Since then millions have died Vaccines are our only way to defeat #COVID19 &amp; most poorer nations are yet to receive a single dose We must share our knowledge to increase manufacturing and distribution asap. https://t.co/6yLijBr8ys,1,0,1,0,1,0.3,0.1,0.47,0.01,0.47
1654,1369823352668364800,MORE: The province is opening up phone lines Thursday at noon for British Columbians between the ages of 85 and 89 who will be able to book an appointment for their COVID-19 vaccines. https://t.co/IEZDhQvoL8 https://t.co/E2BpAQLu4w https://t.co/UQ75X57rAM,1,0,1,0,1,0.72,0.12,0.94,0.05,0.6
1655,1369812942368219136,@OntariosDoctors welcome today’s announcement that family doctors will begin administering #COVID19 vaccines on Friday. The details released today will help doctors plan and provide the best care for their patients. https://t.co/3fGawZQdHk https://t.co/YHhlo6dFOL,1,0,1,0,1,0.33,0.64,0.79,0.11,0.4
1656,1369789362498461696,"Thanks so much Maile! Yes, we had a session on COVID-disparities today at #CROI2021 and it was so simple at the end the 3 things we can to move the needle now: 1) Universal health care; 2) Community delivering messages about COVID-19 policies &amp; vaccines: 3) Decarceration. https://t.co/3YziJKaMvO",1,0,1,0,1,0.22,0.16,0.43,0.55,0.76
